,uin,lab_score,con_score,ld_score,total,date,title
963,CD:2004-07-07:220,1.0,1.0,1.0,1.0,2004-07-07,Finance Bill
964,CD:2004-07-12:221,0.9918032786885246,1.0,1.0,0.9972677595628415,2004-07-12,"Asylum and Immigration (Treatment of Claimants, etc.) Bill (Programme) (No.3)"
965,CD:2004-07-12:222,0.9916666666666667,1.0,1.0,0.9972222222222222,2004-07-12,"Asylum and Immigration (Treatment of Claimants, etc.) Bill"
966,CD:2004-07-13:223,1.0,0.0,0.9393939393939394,0.6464646464646465,2004-07-13,Energy Bill [Lords]
967,CD:2004-07-15:224,0.9901960784313726,1.0,1.0,0.9967320261437909,2004-07-15,Traffic Management Bill [Ways and Means] [No.2]
968,CD:2004-07-15:225,0.9902439024390244,1.0,1.0,0.9967479674796748,2004-07-15,Traffic Management Bill (Programme) (No. 2)
969,CD:2004-07-15:226,0.9899497487437185,1.0,1.0,0.9966499162479062,2004-07-15,Traffic Management Bill
970,CD:2004-07-15:227,0.989247311827957,1.0,1.0,0.996415770609319,2004-07-15,Traffic Management Bill
971,CD:2004-07-15:228,0.9887005649717514,1.0,1.0,0.9962335216572504,2004-07-15,Traffic Management Bill
972,CD:2004-07-16:229,1.0,1.0,1.0,1.0,2004-07-16,Cod Crusaders
973,CD:2004-07-19:230,1.0,1.0,1.0,1.0,2004-07-19,Health Protection Agency Bill [Lords]
974,CD:2004-07-19:231,1.0,1.0,1.0,1.0,2004-07-19,Health Protection Agency Bill [Lords]
975,CD:2004-07-19:232,0.9571428571428572,1.0,1.0,0.9857142857142858,2004-07-19,Council Tax
976,CD:2004-07-19:233,0.9919354838709677,1.0,1.0,0.9973118279569894,2004-07-19,Public Audit (Wales) Bill [Lords]
977,CD:2004-07-20:234,0.7833935018050542,1.0,1.0,0.927797833935018,2004-07-20,Iraq
978,CD:2004-07-20:235,1.0,1.0,1.0,1.0,2004-07-20,"Asylum and Immigration (Treatment of Claimants, etc.) Bill"
979,CD:2004-07-21:236,0.9866220735785953,1.0,1.0,0.9955406911928651,2004-07-21,Devolution
980,CD:2004-07-21:237,1.0,1.0,0.9545454545454546,0.9848484848484849,2004-07-21,Devolution
981,CD:2004-09-08:238,0.993485342019544,1.0,1.0,0.997828447339848,2004-09-08,Pensions Policy
982,CD:2004-09-08:239,0.9934426229508196,1.0,1.0,0.9978142076502733,2004-09-08,Hospital-Acquired Infection
983,CD:2004-09-08:240,0.9930795847750865,1.0,1.0,0.9976931949250288,2004-09-08,Hospital-Acquired Infection
984,CD:2004-09-13:241,0.9916666666666667,1.0,1.0,0.9972222222222222,2004-09-13,Children Bill [Lords]
985,CD:2004-09-14:242,1.0,1.0,1.0,1.0,2004-09-14,Higher Education
986,CD:2004-09-14:243,1.0,1.0,1.0,1.0,2004-09-14,Higher Education
987,CD:2004-09-14:244,0.9919354838709677,1.0,1.0,0.9973118279569894,2004-09-14,Older Women
988,CD:2004-09-14:245,0.9919028340080972,1.0,1.0,0.9973009446693658,2004-09-14,Older Women
989,CD:2004-09-15:246,0.972027972027972,1.0,0.16279069767441862,0.7116062232341301,2004-09-15,Hunting Bill (Procedure)
990,CD:2004-09-15:247,0.9581881533101045,1.0,0.15555555555555556,0.7045812362885533,2004-09-15,Hunting Bill (Procedure)
991,CD:2004-09-15:248,0.9717314487632509,1.0,0.2682926829268293,0.7466747105633601,2004-09-15,Hunting Bill (Procedure)
992,CD:2004-09-15:249,0.9788732394366197,1.0,0.16279069767441862,0.7138879790370128,2004-09-15,Hunting Bill (Procedure)
993,CD:2004-09-15:250,0.9749216300940439,0.9136690647482014,0.3191489361702128,0.735913210337486,2004-09-15,Hunting Bill
994,CD:2004-09-15:251,0.9870550161812298,0.6,1.0,0.86235167206041,2004-09-15,Hunting Bill
995,CD:2004-09-15:252,1.0,0.5,0.7857142857142857,0.7619047619047619,2004-09-15,Hunting Bill
996,CD:2004-09-15:253,0.9804560260586319,0.937984496124031,0.2558139534883721,0.7247514918903449,2004-09-15,Hunting Bill
997,CD:2004-10-11:254,0.9931740614334471,0.6721311475409836,0.9047619047619048,0.8566890379121118,2004-10-11,Mental Capacity Bill
998,CD:2004-10-11:255,1.0,1.0,1.0,1.0,2004-10-11,Mental Capacity Bill
999,CD:2004-10-12:256,0.9870550161812298,0.2653061224489796,1.0,0.7507870462100698,2004-10-12,Civil Partnership Bill
1000,CD:2004-10-12:257,0.9794520547945206,1.0,1.0,0.9931506849315069,2004-10-12,Civil Partnership Bill
1001,CD:2004-10-13:258,0.9935691318327974,1.0,1.0,0.9978563772775991,2004-10-13,Pensions and Welfare Reform
1002,CD:2004-10-13:259,0.9934640522875817,1.0,1.0,0.9978213507625272,2004-10-13,Pensions and Welfare Reform
1003,CD:2004-10-14:260,0.9918032786885246,1.0,1.0,0.9972677595628415,2004-10-14,EU Justice and Home Affairs
1004,CD:2004-10-14:261,0.9918367346938776,0.9813084112149533,1.0,0.9910483819696103,2004-10-14,EU Justice and Home Affairs
1005,CD:2004-10-15:262,1.0,1.0,1.0,1.0,2004-10-15,Fisheries
1006,CD:2004-10-15:263,1.0,1.0,1.0,1.0,2004-10-15,Crown Employment (Nationality) Bill
1007,CD:2004-10-15:264,1.0,1.0,1.0,1.0,2004-10-15,Sex Discrimination (Clubs and Other Private Associations) Bill
1008,CD:2004-10-18:265,0.9791666666666666,1.0,1.0,0.9930555555555555,2004-10-18,Crime
1009,CD:2004-10-18:266,0.9929824561403509,1.0,1.0,0.9976608187134502,2004-10-18,Crime
1010,CD:2004-10-19:267,1.0,1.0,1.0,1.0,2004-10-19,"Companies (Audit, Investigations and Community Enterprise) Bill [Lords]"
1011,CD:2004-10-19:268,0.9920948616600791,1.0,1.0,0.997364953886693,2004-10-19,"Companies (Audit, Investigations and Community Enterprise) Bill [Lords]"
1012,CD:2004-10-19:269,0.9923664122137404,1.0,1.0,0.9974554707379135,2004-10-19,"Companies (Audit, Investigations and Community Enterprise) Bill [Lords]"
1013,CD:2004-10-20:270,1.0,1.0,1.0,1.0,2004-10-20,Historic Counties (Traffic Signs and Mapping)
1014,CD:2004-10-20:271,1.0,1.0,1.0,1.0,2004-10-20,Historic Counties (Traffic Signs and Mapping)
1015,CD:2004-10-20:272,0.9850746268656716,1.0,1.0,0.9950248756218905,2004-10-20,Armed Forces (Pensions and Compensation) Bill
1016,CD:2004-10-20:273,0.9925093632958801,1.0,1.0,0.9975031210986267,2004-10-20,Armed Forces (Pensions and Compensation) Bill
1017,CD:2004-10-20:274,0.9926739926739927,1.0,1.0,0.9975579975579976,2004-10-20,Armed Forces (Pensions and Compensation) Bill
1018,CD:2004-10-25:275,0.9931972789115646,1.0,1.0,0.9977324263038548,2004-10-25,University Admissions Policy
1019,CD:2004-10-25:276,0.9932432432432432,1.0,1.0,0.9977477477477477,2004-10-25,Wind Farms
1020,CD:2004-10-25:277,0.9930313588850174,1.0,1.0,0.9976771196283392,2004-10-25,Wind Farms
1021,CD:2004-10-26:278,0.9264705882352942,1.0,1.0,0.9754901960784315,2004-10-26,Programming of Bills
1022,CD:2004-10-26:279,0.9705882352941176,1.0,1.0,0.9901960784313726,2004-10-26,Programming of Bills
1023,CD:2004-10-26:280,0.8884758364312267,1.0,1.0,0.9628252788104089,2004-10-26,Programming of Bills
1024,CD:2004-10-26:281,0.9398496240601504,1.0,1.0,0.9799498746867168,2004-10-26,Programming of Bills
1025,CD:2004-10-26:282,0.9548872180451128,0.9807692307692307,0.8918918918918919,0.9425161135687451,2004-10-26,Programming of Bills
1026,CD:2004-10-26:283,0.9624060150375939,1.0,0.7714285714285715,0.9112781954887218,2004-10-26,Programming of Bills
1027,CD:2004-10-26:284,0.545816733067729,0.8627450980392157,0.7714285714285715,0.7266634675118387,2004-10-26,Programming of Bills
1028,CD:2004-10-27:285,0.9789473684210527,1.0,0.5294117647058824,0.8361197110423116,2004-10-27,St. George's Day (Public Holiday)
1029,CD:2004-10-27:286,1.0,1.0,1.0,1.0,2004-10-27,"Domestic Violence, Crime and Victims Bill [Lords] (Programme) (No.2)"
1030,CD:2004-10-27:287,0.9932432432432432,1.0,1.0,0.9977477477477477,2004-10-27,"Domestic Violence, Crime and Victims Bill [Lords]"
1031,CD:2004-10-27:288,0.993103448275862,1.0,1.0,0.9977011494252874,2004-10-27,"Domestic Violence, Crime and Victims Bill [Lords]"
1032,CD:2004-10-27:289,1.0,1.0,1.0,1.0,2004-10-27,"Domestic Violence, Crime and Victims Bill [Lords]"
1033,CD:2004-10-27:290,1.0,1.0,1.0,1.0,2004-10-27,"Domestic Violence, Crime and Victims Bill [Lords]"
1034,CD:2004-10-27:291,1.0,1.0,1.0,1.0,2004-10-27,"Domestic Violence, Crime and Victims Bill [Lords]"
1035,CD:2004-10-27:292,1.0,0.7428571428571429,0.25925925925925924,0.6673721340388007,2004-10-27,"Domestic Violence, Crime and Victims Bill [Lords]"
1036,CD:2004-10-28:293,1.0,1.0,1.0,1.0,2004-10-28,School Transport Bill
1037,CD:2004-10-28:294,1.0,1.0,1.0,1.0,2004-10-28,School Transport Bill
1038,CD:2004-10-28:295,1.0,1.0,1.0,1.0,2004-10-28,School Transport Bill
1039,CD:2004-11-01:296,0.993127147766323,1.0,1.0,0.997709049255441,2004-11-01,Gambling Bill
1040,CD:2004-11-01:297,0.8019169329073482,1.0,1.0,0.933972310969116,2004-11-01,Gambling Bill
1041,CD:2004-11-01:298,0.993485342019544,1.0,1.0,0.997828447339848,2004-11-01,Gambling Bill
1042,CD:2004-11-01:299,0.9931740614334471,1.0,1.0,0.9977246871444824,2004-11-01,Gambling Bill
1043,CD:2004-11-02:300,1.0,1.0,1.0,1.0,2004-11-02,Children Bill [Lords] (Programme) (No.2)
1044,CD:2004-11-02:301,0.9383561643835616,1.0,1.0,0.9794520547945206,2004-11-02,Children Bill [Lords]
1045,CD:2004-11-02:302,0.9115646258503401,1.0,1.0,0.9705215419501134,2004-11-02,Children Bill [Lords]
1046,CD:2004-11-02:303,1.0,1.0,0.9565217391304348,0.9855072463768115,2004-11-02,Children Bill [Lords]
1047,CD:2004-11-02:304,1.0,1.0,1.0,1.0,2004-11-02,Children Bill [Lords]
1048,CD:2004-11-02:305,0.6948051948051948,1.0,0.14285714285714285,0.6125541125541125,2004-11-02,Children Bill [Lords]
1049,CD:2004-11-02:306,0.7086092715231788,1.0,0.045454545454545456,0.5846879389925747,2004-11-02,Children Bill [Lords]
1050,CD:2004-11-03:307,0.06077348066298342,0.944954128440367,0.6097560975609756,0.5384945688881086,2004-11-03,Members Allowances
1051,CD:2004-11-03:308,0.5,0.3707865168539326,0.75,0.5402621722846442,2004-11-03,MembersŸ Allowances
1052,CD:2004-11-03:309,0.7090909090909091,0.38095238095238093,0.875,0.6550144300144299,2004-11-03,Sessional Orders and Resolutions
1053,CD:2004-11-08:310,0.993103448275862,1.0,1.0,0.9977011494252874,2004-11-08,Housing Bill (Programme) (No. 3)
1054,CD:2004-11-08:311,0.8091872791519434,1.0,0.9285714285714286,0.9125862359077906,2004-11-08,Housing Bill
1055,CD:2004-11-08:312,0.9930313588850174,1.0,1.0,0.9976771196283392,2004-11-08,Housing Bill
1056,CD:2004-11-08:313,0.8785714285714286,1.0,1.0,0.9595238095238096,2004-11-08,Housing Bill
1057,CD:2004-11-09:314,0.9866666666666667,0.30434782608695654,0.9047619047619048,0.7319254658385094,2004-11-09,Civil Partnerships Bill [Lords]
1058,CD:2004-11-09:315,0.9865319865319865,0.06329113924050633,1.0,0.6832743752574976,2004-11-09,Civil Partnerships Bill [Lords]
1059,CD:2004-11-10:316,1.0,1.0,0.9473684210526315,0.9824561403508771,2004-11-10,Alcohol-Related Anti-Social Behaviour and Domestic Violence
1060,CD:2004-11-11:317,0.9922178988326849,1.0,1.0,0.9974059662775616,2004-11-11,Family Doctor Services
1061,CD:2004-11-11:318,0.9922178988326849,1.0,1.0,0.9974059662775616,2004-11-11,Family Doctor Services
1062,CD:2004-11-15:319,0.9923076923076923,1.0,1.0,0.9974358974358974,2004-11-15,Armed Forces (Pensions and Compensation) Bill
1063,CD:2004-11-15:320,0.9926470588235294,1.0,1.0,0.9975490196078431,2004-11-15,Pensions Bill [Ways and Means]
1064,CD:2004-11-16:321,1.0,1.0,1.0,1.0,2004-11-16,Pensions Bill (Programme) (No. 4)
1065,CD:2004-11-16:322,0.9931740614334471,1.0,1.0,0.9977246871444824,2004-11-16,Pensions Bill
1066,CD:2004-11-16:323,0.9662162162162162,1.0,1.0,0.9887387387387387,2004-11-16,Pensions Bill
1067,CD:2004-11-16:324,0.9932659932659933,1.0,1.0,0.9977553310886643,2004-11-16,Pensions Bill
1068,CD:2004-11-16:325,0.9933333333333333,1.0,1.0,0.9977777777777778,2004-11-16,Pensions Bill
1069,CD:2004-11-16:326,0.9933110367892977,0.984251968503937,0.5555555555555556,0.8443728536162635,2004-11-16,Pensions Bill
1070,CD:2004-11-16:327,0.9684542586750788,0.9432624113475178,0.19047619047619047,0.7007309534995958,2004-11-16,Hunting Bill
1071,CD:2004-11-16:328,0.9684542586750788,0.9424460431654677,0.23809523809523808,0.7163318466452616,2004-11-16,Hunting Bill
1072,CD:2004-11-16:329,0.8490566037735849,0.958041958041958,0.023255813953488372,0.6101181252563438,2004-11-16,Hunting Bill
1073,CD:2004-11-16:330,0.9676375404530745,0.9402985074626866,0.14285714285714285,0.6835977302576346,2004-11-16,Hunting Bill
1074,CD:2004-11-17:331,1.0,1.0,1.0,1.0,2004-11-17,Civil Contingencies Bill (Programme)œ(No.œ2)
1075,CD:2004-11-17:332,1.0,1.0,1.0,1.0,2004-11-17,Civil Contingencies Bill
1076,CD:2004-11-17:333,1.0,1.0,1.0,1.0,2004-11-17,Civil Contingencies Bill
1077,CD:2004-11-17:334,1.0,1.0,1.0,1.0,2004-11-17,Civil Contingencies Bill
1078,CD:2004-11-17:335,1.0,1.0,1.0,1.0,2004-11-17,Civil Contingencies Bill
1079,CD:2004-11-17:336,1.0,1.0,1.0,1.0,2004-11-17,Pensions Bill
1080,CD:2004-11-18:337,0.96875,1.0,0.1282051282051282,0.6989850427350427,2004-11-18,Hunting Bill (Procedure) (No. 3)
1081,CD:2004-11-18:338,0.9405204460966543,1.0,0.10526315789473684,0.6819278679971305,2004-11-18,Hunting Bill
1082,CD:2004-11-18:339,0.7651515151515151,0.9733333333333334,0.47368421052631576,0.7373896863370547,2004-11-18,Hunting Bill
1083,CD:2004-11-18:340,0.9402985074626866,1.0,0.17647058823529413,0.7055896985659936,2004-11-18,Hunting Bill
1084,CD:2004-11-30:1,1.0,1.0,1.0,1.0,2004-11-30,Health and Education
1085,CD:2004-12-01:2,0.9936708860759493,1.0,1.0,0.9978902953586498,2004-12-01,Economic Affairs
1086,CD:2004-12-01:3,0.9802631578947368,0.9696969696969697,1.0,0.9833200425305688,2004-12-01,Economic Affairs
1087,CD:2004-12-01:4,1.0,1.0,1.0,1.0,2004-12-01,Economic Affairs
1088,CD:2004-12-06:5,0.9929824561403509,1.0,1.0,0.9976608187134502,2004-12-06,Railways Bill
1089,CD:2004-12-06:6,0.9928825622775801,1.0,1.0,0.9976275207591933,2004-12-06,Railways Bill
1090,CD:2004-12-07:7,0.9854014598540146,1.0,1.0,0.9951338199513383,2004-12-07,Serious Organised Crime and Police Bill
1091,CD:2004-12-08:8,0.9928825622775801,1.0,1.0,0.9976275207591933,2004-12-08,Commissioners for Revenue and Customs Bill
1092,CD:2004-12-13:10,0.992831541218638,1.0,1.0,0.997610513739546,2004-12-13,Family Justice
1093,CD:2004-12-13:9,0.9930313588850174,1.0,0.0,0.6643437862950058,2004-12-13,School Discipline
1094,CD:2004-12-14:11,0.794392523364486,0.9829059829059829,0.7333333333333333,0.836877279867934,2004-12-14,Mental Capacity Bill
1095,CD:2004-12-14:12,0.804416403785489,0.9824561403508771,0.7333333333333333,0.8400686258232332,2004-12-14,Mental Capacity Bill
1096,CD:2004-12-14:13,0.963302752293578,0.3442622950819672,1.0,0.7691883491251817,2004-12-14,Mental Capacity Bill
1097,CD:2004-12-14:14,0.9212121212121213,0.9622641509433962,0.782608695652174,0.8886949892692305,2004-12-14,Mental Capacity Bill
1098,CD:2004-12-14:15,0.9202453987730062,0.7171717171717171,1.0,0.8791390386482411,2004-12-14,Mental Capacity Bill
1099,CD:2004-12-14:16,0.9682539682539683,1.0,0.6666666666666666,0.8783068783068783,2004-12-14,Mental Capacity Bill
1100,CD:2004-12-14:17,0.8934169278996865,0.7684210526315789,0.8421052631578947,0.8346477478963866,2004-12-14,Mental Capacity Bill
1101,CD:2004-12-16:18,1.0,1.0,0.6,0.8666666666666667,2004-12-16,Points of Order
1102,CD:2004-12-16:19,1.0,1.0,1.0,1.0,2004-12-16,School Transport Bill
1103,CD:2004-12-16:20,0.9913793103448276,1.0,1.0,0.9971264367816092,2004-12-16,School Transport Bill
1104,CD:2004-12-16:21,0.9911894273127754,1.0,1.0,0.9970631424375918,2004-12-16,School Transport Bill
1105,CD:2004-12-16:22,0.9911894273127754,1.0,1.0,0.9970631424375918,2004-12-16,School Transport Bill
1106,CD:2004-12-20:23,0.8920634920634921,0.8,1.0,0.8973544973544975,2004-12-20,Identity Cards Bill
1107,CD:2004-12-20:24,0.879746835443038,0.782608695652174,1.0,0.887451843698404,2004-12-20,Identity Cards Bill
1108,CD:2004-12-20:25,0.9732441471571907,1.0,1.0,0.9910813823857302,2004-12-20,Identity Cards Bill
1109,CD:2004-12-20:26,1.0,1.0,1.0,1.0,2004-12-20,Identity Cards Bill
1110,CD:2005-01-10:27,0.9936305732484076,1.0,1.0,0.9978768577494691,2005-01-10,Clean Neighbourhoods and Environment Bill
1111,CD:2005-01-10:28,0.9934640522875817,1.0,1.0,0.9978213507625272,2005-01-10,Clean Neighbourhoods and Environment Bill
1112,CD:2005-01-10:29,0.993103448275862,1.0,1.0,0.9977011494252874,2005-01-10,Clean Neighbourhoods and Environment Bill
1113,CD:2005-01-11:30,1.0,1.0,1.0,1.0,2005-01-11,Road Safety Bill
1114,CD:2005-01-12:31,0.9934640522875817,1.0,1.0,0.9978213507625272,2005-01-12,Child Benefit Bill
1115,CD:2005-01-13:32,1.0,1.0,1.0,1.0,2005-01-13,Consumer Credit Bill
1116,CD:2005-01-17:33,1.0,1.0,1.0,1.0,2005-01-17,Constitutional Reform Bill [Lords]
1117,CD:2005-01-17:34,0.9932203389830508,1.0,1.0,0.9977401129943503,2005-01-17,Constitutional Reform Bill [Lords]
1118,CD:2005-01-19:35,1.0,1.0,1.0,1.0,2005-01-19,Value for TaxpayersŸ Money
1119,CD:2005-01-19:36,1.0,1.0,1.0,1.0,2005-01-19,Farming and Rural Communities
1120,CD:2005-01-19:37,1.0,1.0,1.0,1.0,2005-01-19,Farming and Rural Communities
1121,CD:2005-01-24:38,0.9829059829059829,1.0,0.92,0.9676353276353277,2005-01-24,Gambling Bill
1122,CD:2005-01-24:39,0.9439252336448598,1.0,1.0,0.9813084112149534,2005-01-24,Gambling Bill
1123,CD:2005-01-24:40,0.9365079365079365,1.0,1.0,0.978835978835979,2005-01-24,Gambling Bill
1124,CD:2005-01-24:41,1.0,1.0,1.0,1.0,2005-01-24,Gambling Bill
1125,CD:2005-01-24:42,0.9047619047619048,1.0,1.0,0.9682539682539683,2005-01-24,Gambling Bill
1126,CD:2005-01-24:43,0.8267716535433071,0.6666666666666666,0.0,0.4978127734033246,2005-01-24,Gambling Bill
1127,CD:2005-01-25:44,1.0,1.0,1.0,1.0,2005-01-25,Licensing Act 2003
1128,CD:2005-01-25:45,0.9512195121951219,1.0,1.0,0.983739837398374,2005-01-25,Food Supplements Directive
1129,CD:2005-01-25:46,0.9928057553956835,1.0,1.0,0.9976019184652278,2005-01-25,Food Supplements Directive
1130,CD:2005-01-26:47,0.006211180124223602,0.3488372093023256,0.1,0.1516827964755164,2005-01-26,Modernisation of the House of Commons
1131,CD:2005-01-26:48,0.5857142857142857,0.9344262295081968,0.6190476190476191,0.7130627114233672,2005-01-26,Modernisation of the House of Commons
1132,CD:2005-01-26:49,1.0,0.5294117647058824,0.9512195121951219,0.8268770923003347,2005-01-26,Modernisation of the House of Commons
1133,CD:2005-01-26:50,0.39316239316239315,0.4461538461538462,0.5135135135135135,0.45094325094325094,2005-01-26,Modernisation of the House of Commons
1134,CD:2005-01-26:51,0.9918367346938776,1.0,1.0,0.9972789115646258,2005-01-26,Commissioners for Revenue and Customs Bill
1135,CD:2005-01-27:52,1.0,1.0,1.0,1.0,2005-01-27,Railways Bill
1136,CD:2005-01-27:53,1.0,1.0,1.0,1.0,2005-01-27,Railways Bill
1137,CD:2005-01-27:54,0.755868544600939,1.0,1.0,0.918622848200313,2005-01-27,Railways Bill
1138,CD:2005-01-27:55,1.0,0.0,1.0,0.6666666666666666,2005-01-27,Railways Bill
1139,CD:2005-01-31:56,1.0,1.0,1.0,1.0,2005-01-31,Constitutional Reform Bill [Lords]
1140,CD:2005-01-31:57,1.0,1.0,1.0,1.0,2005-01-31,Constitutional Reform Bill [Lords]
1141,CD:2005-01-31:58,1.0,1.0,1.0,1.0,2005-01-31,Constitutional Reform Bill [Lords]
1142,CD:2005-02-01:59,1.0,1.0,1.0,1.0,2005-02-01,Constitutional Reform Bill [Lords]
1143,CD:2005-02-01:60,1.0,1.0,1.0,1.0,2005-02-01,Constitutional Reform Bill [Lords]
1144,CD:2005-02-01:61,1.0,1.0,1.0,1.0,2005-02-01,Constitutional Reform Bill [Lords]
1145,CD:2005-02-01:62,1.0,1.0,1.0,1.0,2005-02-01,Constitutional Reform Bill [Lords]
1146,CD:2005-02-01:63,1.0,1.0,1.0,1.0,2005-02-01,Constitutional Reform Bill [Lords]
1147,CD:2005-02-03:64,1.0,1.0,1.0,1.0,2005-02-03,Serious Organised Crime and Police Bill (Programme) (No. 2)
1148,CD:2005-02-03:65,1.0,1.0,1.0,1.0,2005-02-03,Child Benefit Bill (Programme) (No. 2)
1149,CD:2005-02-03:66,1.0,1.0,1.0,1.0,2005-02-03,Child Benefit Bill
1150,CD:2005-02-04:67,0.68,1.0,1.0,0.8933333333333334,2005-02-04,Criminal Law (Amendment) (Householder Protection) Bill
1151,CD:2005-02-04:68,0.3333333333333333,1.0,1.0,0.7777777777777777,2005-02-04,Criminal Law (Amendment) (Householder Protection) Bill
1152,CD:2005-02-07:69,0.8343949044585988,1.0,1.0,0.9447983014861996,2005-02-07,Serious Organised Crime and Police Bill
1153,CD:2005-02-07:70,0.7679180887372014,0.5454545454545454,0.9166666666666666,0.7433464336194712,2005-02-07,Serious Organised Crime and Police Bill
1154,CD:2005-02-07:71,0.9379310344827586,1.0,1.0,0.9793103448275863,2005-02-07,Serious Organised Crime and Police Bill
1155,CD:2005-02-07:72,1.0,1.0,0.9375,0.9791666666666666,2005-02-07,Serious Organised Crime and Police Bill
1156,CD:2005-02-07:73,1.0,1.0,1.0,1.0,2005-02-07,Serious Organised Crime and Police Bill
1157,CD:2005-02-07:74,0.8466898954703833,0.0196078431372549,1.0,0.6220992462025461,2005-02-07,Serious Organised Crime and Police Bill
1158,CD:2005-02-07:75,0.947565543071161,0.9523809523809523,1.0,0.9666488318173712,2005-02-07,Serious Organised Crime and Police Bill
1159,CD:2005-02-08:76,0.985663082437276,1.0,1.0,0.9952210274790919,2005-02-08,Belmarsh Judgment
1160,CD:2005-02-09:77,1.0,1.0,0.8888888888888888,0.9629629629629629,2005-02-09,European Union Bill
1161,CD:2005-02-09:78,1.0,0.95,0.8333333333333334,0.9277777777777777,2005-02-09,European Union Bill
1162,CD:2005-02-09:79,1.0,1.0,1.0,1.0,2005-02-09,European Union Bill
1163,CD:2005-02-10:80,0.9553571428571429,1.0,1.0,0.9851190476190476,2005-02-10,Identity Cards Bill (Programme) (No. 2)
1164,CD:2005-02-10:81,1.0,1.0,1.0,1.0,2005-02-10,Identity Cards Bill
1165,CD:2005-02-10:82,1.0,1.0,1.0,1.0,2005-02-10,Identity Cards Bill
1166,CD:2005-02-10:83,1.0,1.0,1.0,1.0,2005-02-10,Identity Cards Bill
1167,CD:2005-02-10:84,0.956140350877193,1.0,1.0,0.9853801169590644,2005-02-10,Identity Cards Bill
1168,CD:2005-02-10:85,0.8410041841004184,0.8333333333333334,1.0,0.891445839144584,2005-02-10,Identity Cards Bill
1169,CD:2005-02-21:86,1.0,1.0,1.0,1.0,2005-02-21,Clean Neighbourhoods and Environment Bill (Programme) (No. 2)
1170,CD:2005-02-21:87,1.0,1.0,1.0,1.0,2005-02-21,Clean Neighbourhoods and Environment Bill
1171,CD:2005-02-21:88,1.0,0.0,1.0,0.6666666666666666,2005-02-21,Clean Neighbourhoods and Environment Bill
1172,CD:2005-02-21:89,1.0,1.0,1.0,1.0,2005-02-21,Clean Neighbourhoods and Environment Bill
1173,CD:2005-02-21:90,1.0,1.0,1.0,1.0,2005-02-21,Clean Neighbourhoods and Environment Bill
1174,CD:2005-02-22:91,1.0,1.0,1.0,1.0,2005-02-22,Drugs Bill (Programme) (No.2)
1175,CD:2005-02-22:92,1.0,1.0,1.0,1.0,2005-02-22,Drugs Bill
1176,CD:2005-02-23:93,0.92,1.0,1.0,0.9733333333333333,2005-02-23,Prevention of Terrorism Bill
1177,CD:2005-02-23:94,0.8106508875739645,1.0,1.0,0.9368836291913215,2005-02-23,Prevention of Terrorism Bill
1178,CD:2005-02-23:95,0.9174603174603174,1.0,1.0,0.9724867724867724,2005-02-23,Prevention of Terrorism Bill
1179,CD:2005-02-25:96,1.0,1.0,1.0,1.0,2005-02-25,Point of Order
1180,CD:2005-02-25:97,1.0,1.0,1.0,1.0,2005-02-25,Drugs (Sentencing and Commission ofœœœInquiry) Bill
1181,CD:2005-02-25:98,0.25,0.6,1.0,0.6166666666666667,2005-02-25,School Meals and Nutrition Bill
1182,CD:2005-02-25:99,0.2727272727272727,0.6,1.0,0.6242424242424242,2005-02-25,Right of Reply and Press Standards Bill
1183,CD:2005-02-28:100,0.8278145695364238,1.0,1.0,0.9426048565121413,2005-02-28,Prevention of Terrorism Bill (Programme) (No. 2)
1184,CD:2005-02-28:101,0.6296296296296297,1.0,1.0,0.8765432098765432,2005-02-28,Prevention of Terrorism Bill
1185,CD:2005-02-28:102,0.9651567944250871,1.0,1.0,0.9883855981416957,2005-02-28,Prevention of Terrorism Bill
1186,CD:2005-02-28:103,0.9307958477508651,1.0,1.0,0.9769319492502883,2005-02-28,Prevention of Terrorism Bill
1187,CD:2005-02-28:104,0.7993311036789298,1.0,1.0,0.9331103678929766,2005-02-28,Prevention of Terrorism Bill
1188,CD:2005-03-01:105,1.0,1.0,1.0,1.0,2005-03-01,Constitutional Reform Bill [Lords]
1189,CD:2005-03-01:106,1.0,1.0,1.0,1.0,2005-03-01,Constitutional Reform Bill [Lords]
1190,CD:2005-03-01:107,1.0,1.0,1.0,1.0,2005-03-01,Constitutional Reform Bill [Lords]
1191,CD:2005-03-01:108,1.0,0.9827586206896551,1.0,0.9942528735632185,2005-03-01,Constitutional Reform Bill [Lords]
1192,CD:2005-03-01:109,1.0,1.0,1.0,1.0,2005-03-01,Constitutional Reform Bill [Lords]
1193,CD:2005-03-02:110,1.0,1.0,1.0,1.0,2005-03-02,Council Tax
1194,CD:2005-03-02:111,1.0,1.0,1.0,1.0,2005-03-02,Hospital-acquired Infections
1195,CD:2005-03-02:112,1.0,1.0,1.0,1.0,2005-03-02,Hospital-acquired Infections
1196,CD:2005-03-04:113,1.0,0.0,1.0,0.6666666666666666,2005-03-04,Health and Safety (Directors Duties) Bill
1197,CD:2005-03-07:114,1.0,1.0,0.0,0.6666666666666666,2005-03-07,Future European Union Finances
1198,CD:2005-03-08:115,1.0,1.0,1.0,1.0,2005-03-08,Road Safety Bill
1199,CD:2005-03-08:116,1.0,1.0,1.0,1.0,2005-03-08,Road Safety Bill
