284,date,division number,title,uin,uri
aye,2006-07-18,,Government of Wales Bill,CD:2006-07-18:293,http://data.parliament.uk/resources/103627
aye,2006-07-13,,NHS Redress Bill,CD:2006-07-13:287,http://data.parliament.uk/resources/103621
aye,2006-07-13,,European Documents,CD:2006-07-13:288,http://data.parliament.uk/resources/103622
aye,2006-07-05,,Draft Education (Northern Ireland) Order 2006,CD:2006-07-05:277,http://data.parliament.uk/resources/103611
aye,2006-07-05,,Motion on the Summer Adjournment,CD:2006-07-05:278,http://data.parliament.uk/resources/103612
aye,2006-07-05,,Finance (No. 2) Bill,CD:2006-07-05:282,http://data.parliament.uk/resources/103616
aye,2006-06-28,,Electoral Administration Bill,CD:2006-06-28:271,http://data.parliament.uk/resources/103605
aye,2006-06-20,,Children and Adoption Bill,CD:2006-06-20:268,http://data.parliament.uk/resources/103602
aye,2006-06-13,,Electoral Administration Bill,CD:2006-06-13:258,http://data.parliament.uk/resources/103592
aye,2006-06-06,,Company Law Reform Bill (programme),CD:2006-06-06:256,http://data.parliament.uk/resources/103590
aye,2006-05-17,,Northern Ireland (Miscellaneous Provisions) Bill,CD:2006-05-17:242,http://data.parliament.uk/resources/103576
aye,2006-05-16,,Legislative and Regulatory Reform Bill,CD:2006-05-16:241,http://data.parliament.uk/resources/103575
aye,2006-05-15,,Legislative and Regulatory Reform Bill,CD:2006-05-15:231,http://data.parliament.uk/resources/103565
aye,2006-05-15,,Legislative and Regulatory Reform Bill,CD:2006-05-15:233,http://data.parliament.uk/resources/103567
aye,2006-05-09,,Mangagement of the National Health Service,CD:2006-05-09:226,http://data.parliament.uk/resources/103560
aye,2006-05-08,,Civil Aviation Bill,CD:2006-05-08:223,http://data.parliament.uk/resources/103557
aye,2006-05-08,,Future EU Finances and Own Resources,CD:2006-05-08:224,http://data.parliament.uk/resources/103558
aye,2006-05-02,,Finance (No. 2) Bill,CD:2006-05-02:221,http://data.parliament.uk/resources/103555
aye,2006-05-02,,Finance (No. 2) Bill,CD:2006-05-02:222,http://data.parliament.uk/resources/103556
aye,2006-04-25,,Housing Corporation (Delegation) etc. Bill (Programme),CD:2006-04-25:216,http://data.parliament.uk/resources/103550
aye,2006-04-24,,Finance (No. 2) Bill,CD:2006-04-24:215,http://data.parliament.uk/resources/103549
aye,2006-04-18,,COMMONS BILL [LORDS] (PROGRAMME),CD:2006-04-18:209,http://data.parliament.uk/resources/103543
aye,2006-03-29,,Identity Cards Bill,CD:2006-03-29:203,http://data.parliament.uk/resources/103537
aye,2006-03-29,,"Immigration, Asylum and Nationality Bill (Programme) (No. 3)",CD:2006-03-29:204,http://data.parliament.uk/resources/103538
aye,2006-03-29,,Consumer Credit Bill (Programme) (No. 2),CD:2006-03-29:207,http://data.parliament.uk/resources/103541
aye,2006-03-29,,Identity Cards Bill,CD:2006-03-29:208,http://data.parliament.uk/resources/103542
aye,2006-03-28,,Budget Resolutions and Economic Situation,CD:2006-03-28:199,http://data.parliament.uk/resources/103533
aye,2006-03-28,,Budget Resolutions and Economic Situation,CD:2006-03-28:200,http://data.parliament.uk/resources/103534
aye,2006-03-28,,Budget Resolutions and Economic Situation,CD:2006-03-28:201,http://data.parliament.uk/resources/103535
aye,2006-03-28,,Budget Resolutions and Economic Situation,CD:2006-03-28:202,http://data.parliament.uk/resources/103536
aye,2006-03-21,,Identity Cards Bill,CD:2006-03-21:198,http://data.parliament.uk/resources/103532
aye,2006-03-16,,Identity Cards Bill,CD:2006-03-16:194,http://data.parliament.uk/resources/103528
aye,2006-03-16,,Terrorism Bill,CD:2006-03-16:196,http://data.parliament.uk/resources/103530
aye,2006-03-15,,Education and Inspections Bill,CD:2006-03-15:192,http://data.parliament.uk/resources/103526
aye,2006-03-15,,EDUCATION AND INSPECTIONS BILL (PROGRAMME),CD:2006-03-15:193,http://data.parliament.uk/resources/103527
aye,2006-03-14,,Animal Welfare Bill,CD:2006-03-14:187,http://data.parliament.uk/resources/103521
aye,2006-03-13,,Identity Cards Bill,CD:2006-03-13:186,http://data.parliament.uk/resources/103520
aye,2006-02-28,,Government of Wales Bill,CD:2006-02-28:181,http://data.parliament.uk/resources/103515
aye,2006-02-27,,Government of Wales Bill (Programme) (No. 2),CD:2006-02-27:171,http://data.parliament.uk/resources/103505
aye,2006-02-15,,Deferred Division,CD:2006-02-15:167,http://data.parliament.uk/resources/103501
aye,2006-02-15,,Terrorism Bill,CD:2006-02-15:168,http://data.parliament.uk/resources/103502
aye,2006-02-15,,Terrorism Bill,CD:2006-02-15:169,http://data.parliament.uk/resources/103503
aye,2006-02-15,,Terrorism Bill,CD:2006-02-15:170,http://data.parliament.uk/resources/103504
aye,2006-02-13,,Identity Cards Bill,CD:2006-02-13:158,http://data.parliament.uk/resources/103492
aye,2006-02-13,,Identity Cards Bill,CD:2006-02-13:159,http://data.parliament.uk/resources/103493
aye,2006-02-13,,Identity Cards Bill,CD:2006-02-13:160,http://data.parliament.uk/resources/103494
aye,2006-02-13,,Identity Cards Bill,CD:2006-02-13:161,http://data.parliament.uk/resources/103495
aye,2006-02-13,,Identity Cards Bill,CD:2006-02-13:162,http://data.parliament.uk/resources/103496
aye,2006-02-09,,Legislative and Regulatory Reform Bill (Programme),CD:2006-02-09:157,http://data.parliament.uk/resources/103491
aye,2006-02-08,,Deferred Division,CD:2006-02-08:153,http://data.parliament.uk/resources/103487
aye,2006-02-08,,Business of the House,CD:2006-02-08:154,http://data.parliament.uk/resources/103488
aye,2006-02-08,,Opposition Parties (Financial Assistance),CD:2006-02-08:155,http://data.parliament.uk/resources/103489
aye,2006-02-08,,Support for Members who have chosen not to take their seats,CD:2006-02-08:156,http://data.parliament.uk/resources/103490
aye,2006-01-31,,Racial and Religious Hatred Bill,CD:2006-01-31:147,http://data.parliament.uk/resources/103481
aye,2006-01-31,,Racial and Religious Hatred Bill,CD:2006-01-31:148,http://data.parliament.uk/resources/103482
aye,2006-01-19,,National Lottery Bill,CD:2006-01-19:132,http://data.parliament.uk/resources/103466
aye,2006-01-17,,Civil Nuclear Power,CD:2006-01-17:127,http://data.parliament.uk/resources/103461
aye,2006-01-12,,Crossrail Bill [Instruction No. 2],CD:2006-01-12:123,http://data.parliament.uk/resources/103457
aye,2005-12-14,,Deferred Division,CD:2005-12-14:117,http://data.parliament.uk/resources/103451
aye,2005-11-23,,Deferred Division,CD:2005-11-23:106,http://data.parliament.uk/resources/103440
aye,2005-11-23,,Northern Ireland (Offences) Bill,CD:2005-11-23:108,http://data.parliament.uk/resources/103442
aye,2005-11-21,,EQUALITY BILL [LORDS] (PROGRAMME),CD:2005-11-21:103,http://data.parliament.uk/resources/103437
aye,2005-11-16,,Deferred Division,CD:2005-11-16:96,http://data.parliament.uk/resources/103430
aye,2005-11-16,,"Immigration, Asylum and Nationality Bill",CD:2005-11-16:102,http://data.parliament.uk/resources/103436
aye,2005-11-09,,Terrorism Bill,CD:2005-11-09:84,http://data.parliament.uk/resources/103418
aye,2005-11-09,,Terrorism Bill,CD:2005-11-09:86,http://data.parliament.uk/resources/103420
aye,2005-10-26,,Terrorism Bill,CD:2005-10-26:70,http://data.parliament.uk/resources/103404
aye,2005-10-26,,Terrorism Bill,CD:2005-10-26:71,http://data.parliament.uk/resources/103405
aye,2005-10-24,,Licensing Laws,CD:2005-10-24:68,http://data.parliament.uk/resources/103402
aye,2005-10-19,,Deferred Division,CD:2005-10-19:61,http://data.parliament.uk/resources/103395
aye,2005-10-18,,Identity Cards Bill (Programme) (No. 3),CD:2005-10-18:55,http://data.parliament.uk/resources/103389
aye,2005-10-18,,Identity Cards Bill,CD:2005-10-18:60,http://data.parliament.uk/resources/103394
aye,2005-07-20,,Deferred Division,CD:2005-07-20:46,http://data.parliament.uk/resources/103380
aye,2005-07-20,,Council Tax,CD:2005-07-20:47,http://data.parliament.uk/resources/103381
aye,2005-07-19,,Crossrail Bill,CD:2005-07-19:44,http://data.parliament.uk/resources/103378
aye,2005-07-19,,Crossrail Bill,CD:2005-07-19:45,http://data.parliament.uk/resources/103379
aye,2005-07-13,,Administration Committee,CD:2005-07-13:38,http://data.parliament.uk/resources/103372
aye,2005-07-13,,Administration Committee,CD:2005-07-13:41,http://data.parliament.uk/resources/103375
aye,2005-07-13,,Administration Committee,CD:2005-07-13:42,http://data.parliament.uk/resources/103376
aye,2005-07-11,,Racial and Religious Hatred Bill,CD:2005-07-11:35,http://data.parliament.uk/resources/103369
aye,2005-07-05,,"Immigration, Asylum and Nationality Bill",CD:2005-07-05:29,http://data.parliament.uk/resources/103363
aye,2005-07-04,,Local Taxation,CD:2005-07-04:26,http://data.parliament.uk/resources/103360
aye,2005-07-04,,Government Regulation,CD:2005-07-04:28,http://data.parliament.uk/resources/103362
aye,2005-06-28,,Identity Cards Bill,CD:2005-06-28:20,http://data.parliament.uk/resources/103354
aye,2005-06-28,,Identity Cards Bill,CD:2005-06-28:21,http://data.parliament.uk/resources/103355
aye,2005-06-28,,Identity Cards Bill,CD:2005-06-28:22,http://data.parliament.uk/resources/103356
aye,2005-06-22,,Electoral Integrity,CD:2005-06-22:19,http://data.parliament.uk/resources/103353
aye,2005-06-21,,Racial and Religious Hatred Bill,CD:2005-06-21:15,http://data.parliament.uk/resources/103349
aye,2005-06-21,,Racial and Religious Hatred Bill,CD:2005-06-21:16,http://data.parliament.uk/resources/103350
aye,2005-06-14,,National Lottery Bill,CD:2005-06-14:13,http://data.parliament.uk/resources/103347
aye,2005-06-13,,Finance Bill,CD:2005-06-13:11,http://data.parliament.uk/resources/103345
aye,2005-06-08,,EU Constitution,CD:2005-06-08:8,http://data.parliament.uk/resources/103342
aye,2005-06-06,,Natural Environment and Rural Communities Bill,CD:2005-06-06:6,http://data.parliament.uk/resources/103340
aye,2005-05-25,,The Economy and Welfare Reform,CD:2005-05-25:4,http://data.parliament.uk/resources/103338
aye,2005-03-22,,Budget Resolutions and Economic Situation,CD:2005-03-22:149,http://data.parliament.uk/resources/103328
aye,2005-03-15,,Inquiries Bill [Lords],CD:2005-03-15:143,http://data.parliament.uk/resources/103322
aye,2005-03-15,,Inquiries Bill [Lords],CD:2005-03-15:144,http://data.parliament.uk/resources/103323
aye,2005-03-10,,Prevention of Terrorism Bill,CD:2005-03-10:141,http://data.parliament.uk/resources/103320
aye,2005-03-10,,Prevention of Terrorism Bill,CD:2005-03-10:142,http://data.parliament.uk/resources/103321
aye,2005-03-09,,Future of the BBC,CD:2005-03-09:121,http://data.parliament.uk/resources/103300
aye,2005-03-09,,Prevention of Terrorism Bill,CD:2005-03-09:122,http://data.parliament.uk/resources/103301
aye,2005-03-09,,Prevention of Terrorism Bill,CD:2005-03-09:123,http://data.parliament.uk/resources/103302
aye,2005-03-09,,Prevention of Terrorism Bill,CD:2005-03-09:124,http://data.parliament.uk/resources/103303
aye,2005-03-09,,Prevention of Terrorism Bill,CD:2005-03-09:125,http://data.parliament.uk/resources/103304
aye,2005-03-09,,Prevention of Terrorism Bill,CD:2005-03-09:126,http://data.parliament.uk/resources/103305
aye,2005-03-09,,Prevention of Terrorism Bill,CD:2005-03-09:127,http://data.parliament.uk/resources/103306
aye,2005-03-09,,Prevention of Terrorism Bill,CD:2005-03-09:128,http://data.parliament.uk/resources/103307
aye,2005-03-08,,Road Safety Bill,CD:2005-03-08:120,http://data.parliament.uk/resources/103299
aye,2005-03-02,,Hospital-acquired Infections,CD:2005-03-02:112,http://data.parliament.uk/resources/103291
aye,2005-03-01,,Constitutional Reform Bill [Lords],CD:2005-03-01:105,http://data.parliament.uk/resources/103284
aye,2005-03-01,,Constitutional Reform Bill [Lords],CD:2005-03-01:108,http://data.parliament.uk/resources/103287
aye,2005-03-01,,Constitutional Reform Bill [Lords],CD:2005-03-01:109,http://data.parliament.uk/resources/103288
aye,2005-02-28,,Prevention of Terrorism Bill (Programme) (No. 2),CD:2005-02-28:100,http://data.parliament.uk/resources/103279
aye,2005-02-28,,Prevention of Terrorism Bill,CD:2005-02-28:103,http://data.parliament.uk/resources/103282
aye,2005-02-28,,Prevention of Terrorism Bill,CD:2005-02-28:104,http://data.parliament.uk/resources/103283
aye,2005-02-23,,Prevention of Terrorism Bill,CD:2005-02-23:94,http://data.parliament.uk/resources/103273
aye,2005-02-23,,Prevention of Terrorism Bill,CD:2005-02-23:95,http://data.parliament.uk/resources/103274
aye,2005-02-22,,Drugs Bill (Programme) (No.2),CD:2005-02-22:91,http://data.parliament.uk/resources/103270
aye,2005-02-10,,Identity Cards Bill,CD:2005-02-10:85,http://data.parliament.uk/resources/103264
aye,2005-02-09,,European Union Bill,CD:2005-02-09:78,http://data.parliament.uk/resources/103257
aye,2005-02-09,,European Union Bill,CD:2005-02-09:79,http://data.parliament.uk/resources/103258
aye,2005-02-07,,Serious Organised Crime and Police Bill,CD:2005-02-07:74,http://data.parliament.uk/resources/103253
aye,2005-02-07,,Serious Organised Crime and Police Bill,CD:2005-02-07:75,http://data.parliament.uk/resources/103254
aye,2005-02-03,,Serious Organised Crime and Police Bill (Programme) (No. 2),CD:2005-02-03:64,http://data.parliament.uk/resources/103243
aye,2005-02-03,,Child Benefit Bill (Programme) (No. 2),CD:2005-02-03:65,http://data.parliament.uk/resources/103244
aye,2005-02-01,,Constitutional Reform Bill [Lords],CD:2005-02-01:62,http://data.parliament.uk/resources/103241
aye,2005-01-26,,Modernisation of the House of Commons,CD:2005-01-26:49,http://data.parliament.uk/resources/103227
aye,2005-01-25,,Food Supplements Directive,CD:2005-01-25:46,http://data.parliament.uk/resources/103224
aye,2005-01-24,,Gambling Bill,CD:2005-01-24:43,http://data.parliament.uk/resources/103221
aye,2005-01-19,,Farming and Rural Communities,CD:2005-01-19:37,http://data.parliament.uk/resources/103215
aye,2005-01-17,,Constitutional Reform Bill [Lords],CD:2005-01-17:34,http://data.parliament.uk/resources/103212
aye,2005-01-13,,Consumer Credit Bill,CD:2005-01-13:32,http://data.parliament.uk/resources/103210
